Saved Sample Number,Date,Timestamp,Elapsed Time (seconds),Elapsed Time (minutes),Gas Sensor 1 Raw,Gas Sensor 1 Voltage (V),Gas Sensor 2 Raw,Gas Sensor 2 Voltage (V),Gas Sensor 3 Raw,Gas Sensor 3 Voltage (V),Temperature (C),Humidity (%),Pressure (hPa),BME680 Gas Resistance (kOhms)
786,2026-07-28,2026-07-28 01:54:43 PM,47160.113,786.0019,6054,0.7568,3498,0.4373,10437,1.3046,29.7,64.91,988.96,151.39
787,2026-07-28,2026-07-28 01:55:43 PM,47220.118,787.002,6043,0.7554,3490,0.4363,10436,1.3045,29.69,64.92,988.93,151.79
788,2026-07-28,2026-07-28 01:56:43 PM,47280.118,788.002,6029,0.7536,3487,0.4359,10428,1.3035,29.67,64.91,988.89,152.34
789,2026-07-28,2026-07-28 01:57:43 PM,47340.118,789.002,6016,0.752,3478,0.4348,10422,1.3028,29.65,64.94,988.82,151.79
790,2026-07-28,2026-07-28 01:58:43 PM,47400.114,790.0019,5998,0.7498,3469,0.4336,10412,1.3015,29.63,65.01,988.83,152.47
791,2026-07-28,2026-07-28 01:59:43 PM,47460.106,791.0018,5982,0.7478,3456,0.432,10410,1.3013,29.61,65.05,988.82,152.61
792,2026-07-28,2026-07-28 02:00:43 PM,47520.102,792.0017,5974,0.7468,3453,0.4316,10402,1.3003,29.59,65.1,988.83,152.74
793,2026-07-28,2026-07-28 02:01:43 PM,47580.118,793.002,5970,0.7463,3452,0.4315,10396,1.2995,29.57,65.14,988.85,152.74
794,2026-07-28,2026-07-28 02:02:43 PM,47640.119,794.002,5968,0.746,3445,0.4306,10403,1.3004,29.55,65.17,988.85,153.15
795,2026-07-28,2026-07-28 02:03:43 PM,47700.108,795.0018,5977,0.7471,3448,0.431,10399,1.2999,29.54,65.2,988.83,153.85
796,2026-07-28,2026-07-28 02:04:43 PM,47760.102,796.0017,5986,0.7483,3455,0.4319,10396,1.2995,29.54,65.22,988.78,153.71
797,2026-07-28,2026-07-28 02:05:43 PM,47820.108,797.0018,5993,0.7491,3459,0.4324,10398,1.2998,29.55,65.22,988.73,153.43
798,2026-07-28,2026-07-28 02:06:43 PM,47880.096,798.0016,6008,0.751,3469,0.4336,10399,1.2999,29.56,65.22,988.7,153.29
799,2026-07-28,2026-07-28 02:07:43 PM,47940.094,799.0016,6015,0.7519,3473,0.4341,10392,1.299,29.57,65.22,988.69,153.29
800,2026-07-28,2026-07-28 02:08:43 PM,48000.103,800.0017,6024,0.753,3476,0.4345,10394,1.2993,29.59,65.21,988.72,153.57
801,2026-07-28,2026-07-28 02:09:43 PM,48060.097,801.0016,6035,0.7544,3484,0.4355,10394,1.2993,29.61,65.17,988.7,153.43
802,2026-07-28,2026-07-28 02:10:43 PM,48120.109,802.0018,6034,0.7543,3491,0.4364,10389,1.2986,29.63,65.16,988.69,154.12
803,2026-07-28,2026-07-28 02:11:43 PM,48180.098,803.0016,6040,0.755,3490,0.4363,10377,1.2971,29.64,65.16,988.67,154.4
804,2026-07-28,2026-07-28 02:12:43 PM,48240.103,804.0017,6037,0.7546,3491,0.4364,10375,1.2969,29.65,65.13,988.64,153.98
805,2026-07-28,2026-07-28 02:13:43 PM,48300.089,805.0015,6025,0.7531,3483,0.4354,10367,1.2959,29.65,65.13,988.6,153.71
806,2026-07-28,2026-07-28 02:14:43 PM,48360.096,806.0016,6014,0.7518,3475,0.4344,10363,1.2954,29.64,65.13,988.56,154.54
807,2026-07-28,2026-07-28 02:15:43 PM,48420.099,807.0017,6001,0.7501,3470,0.4338,10351,1.2939,29.63,65.16,988.52,154.96
808,2026-07-28,2026-07-28 02:16:43 PM,48480.087,808.0014,5993,0.7491,3462,0.4328,10344,1.293,29.61,65.19,988.49,154.12
809,2026-07-28,2026-07-28 02:17:43 PM,48540.084,809.0014,5983,0.7479,3460,0.4325,10328,1.291,29.6,65.24,988.47,154.68
810,2026-07-28,2026-07-28 02:18:43 PM,48600.085,810.0014,5974,0.7468,3453,0.4316,10317,1.2896,29.59,65.31,988.43,153.85
811,2026-07-28,2026-07-28 02:19:43 PM,48660.09,811.0015,5970,0.7463,3452,0.4315,10306,1.2883,29.57,65.35,988.41,155.81
812,2026-07-28,2026-07-28 02:20:43 PM,48720.084,812.0014,5959,0.7449,3446,0.4308,10293,1.2866,29.56,65.37,988.43,154.68
813,2026-07-28,2026-07-28 02:21:43 PM,48780.1,813.0017,5959,0.7449,3444,0.4305,10277,1.2846,29.55,65.44,988.39,155.81
814,2026-07-28,2026-07-28 02:22:43 PM,48840.084,814.0014,5958,0.7448,3442,0.4303,10269,1.2836,29.54,65.48,988.34,154.96
815,2026-07-28,2026-07-28 02:23:43 PM,48900.077,815.0013,5958,0.7448,3440,0.43,10252,1.2815,29.53,65.5,988.3,156.24
816,2026-07-28,2026-07-28 02:24:43 PM,48960.086,816.0014,5954,0.7443,3438,0.4298,10232,1.279,29.52,65.52,988.2,156.1
817,2026-07-28,2026-07-28 02:25:43 PM,49020.076,817.0013,5949,0.7436,3431,0.4289,10214,1.2768,29.52,65.59,988.22,156.24
818,2026-07-28,2026-07-28 02:26:43 PM,49080.088,818.0015,5943,0.7429,3427,0.4284,10195,1.2744,29.51,65.61,988.16,155.81
819,2026-07-28,2026-07-28 02:27:43 PM,49140.08,819.0013,5938,0.7423,3424,0.428,10179,1.2724,29.49,65.63,988.16,156.38
820,2026-07-28,2026-07-28 02:28:43 PM,49200.073,820.0012,5930,0.7413,3421,0.4276,10168,1.271,29.48,65.67,988.12,156.38
821,2026-07-28,2026-07-28 02:29:43 PM,49260.073,821.0012,5924,0.7405,3418,0.4273,10152,1.269,29.47,65.71,988.06,156.81
822,2026-07-28,2026-07-28 02:30:43 PM,49320.079,822.0013,5917,0.7396,3417,0.4271,10135,1.2669,29.45,65.75,988.12,156.81
823,2026-07-28,2026-07-28 02:31:43 PM,49380.068,823.0011,5909,0.7386,3408,0.426,10124,1.2655,29.44,65.8,988.05,156.96
824,2026-07-28,2026-07-28 02:32:43 PM,49440.08,824.0013,5905,0.7381,3407,0.4259,10121,1.2651,29.43,65.8,988.11,156.81
825,2026-07-28,2026-07-28 02:33:43 PM,49500.068,825.0011,5914,0.7393,3407,0.4259,10127,1.2659,29.43,65.79,988.03,157.68
826,2026-07-28,2026-07-28 02:34:43 PM,49560.073,826.0012,5918,0.7398,3411,0.4264,10123,1.2654,29.43,65.75,988.02,157.39
827,2026-07-28,2026-07-28 02:35:43 PM,49620.082,827.0014,5924,0.7405,3415,0.4269,10127,1.2659,29.44,65.73,988.0,157.98
828,2026-07-28,2026-07-28 02:36:43 PM,49680.07,828.0012,5936,0.742,3423,0.4279,10128,1.266,29.45,65.71,987.93,156.96
829,2026-07-28,2026-07-28 02:37:43 PM,49740.069,829.0012,5944,0.743,3433,0.4291,10126,1.2658,29.46,65.67,987.92,158.71
830,2026-07-28,2026-07-28 02:38:43 PM,49800.069,830.0011,5955,0.7444,3442,0.4303,10128,1.266,29.48,65.61,987.87,157.98
831,2026-07-28,2026-07-28 02:39:43 PM,49860.08,831.0013,5967,0.7459,3446,0.4308,10131,1.2664,29.51,65.58,987.89,159.15
832,2026-07-28,2026-07-28 02:40:43 PM,49920.072,832.0012,5973,0.7466,3453,0.4316,10123,1.2654,29.53,65.53,987.9,158.41
833,2026-07-28,2026-07-28 02:41:43 PM,49980.06,833.001,5978,0.7473,3463,0.4329,10120,1.265,29.55,65.51,987.87,158.27
834,2026-07-28,2026-07-28 02:42:43 PM,50040.068,834.0011,5982,0.7478,3463,0.4329,10110,1.2638,29.57,65.48,987.89,158.71
835,2026-07-28,2026-07-28 02:43:43 PM,50100.068,835.0011,5986,0.7483,3462,0.4328,10105,1.2631,29.58,65.46,987.85,159.01
836,2026-07-28,2026-07-28 02:44:43 PM,50160.061,836.001,5985,0.7481,3462,0.4328,10100,1.2625,29.59,65.44,987.88,158.56
837,2026-07-28,2026-07-28 02:45:43 PM,50220.062,837.001,5982,0.7478,3460,0.4325,10096,1.262,29.6,65.43,987.92,159.45
838,2026-07-28,2026-07-28 02:46:43 PM,50280.064,838.0011,5973,0.7466,3454,0.4318,10085,1.2606,29.6,65.41,987.9,158.71
839,2026-07-28,2026-07-28 02:47:43 PM,50340.058,839.001,5967,0.7459,3453,0.4316,10073,1.2591,29.6,65.43,987.88,159.45
840,2026-07-28,2026-07-28 02:48:43 PM,50400.066,840.0011,5960,0.745,3450,0.4313,10062,1.2578,29.59,65.46,987.88,158.71
841,2026-07-28,2026-07-28 02:49:43 PM,50460.047,841.0008,5950,0.7438,3440,0.43,10050,1.2563,29.58,65.48,987.76,159.6
842,2026-07-28,2026-07-28 02:50:43 PM,50520.048,842.0008,5940,0.7425,3433,0.4291,10039,1.2549,29.56,65.55,987.81,159.3
843,2026-07-28,2026-07-28 02:51:43 PM,50580.045,843.0007,5927,0.7409,3424,0.428,10032,1.254,29.55,65.57,987.79,159.75
844,2026-07-28,2026-07-28 02:52:43 PM,50640.049,844.0008,5917,0.7396,3418,0.4273,10025,1.2531,29.53,65.6,987.8,159.9
845,2026-07-28,2026-07-28 02:53:43 PM,50700.055,845.0009,5902,0.7378,3410,0.4263,10017,1.2521,29.51,65.63,987.78,160.65
846,2026-07-28,2026-07-28 02:54:43 PM,50760.047,846.0008,5894,0.7368,3402,0.4253,10011,1.2514,29.48,65.68,987.7,160.8
847,2026-07-28,2026-07-28 02:55:43 PM,50820.043,847.0007,5888,0.736,3397,0.4246,10011,1.2514,29.46,65.68,987.67,160.35
848,2026-07-28,2026-07-28 02:56:43 PM,50880.05,848.0008,5892,0.7365,3398,0.4248,10017,1.2521,29.45,65.69,987.66,160.65
849,2026-07-28,2026-07-28 02:57:43 PM,50940.045,849.0007,5898,0.7373,3404,0.4255,10021,1.2526,29.45,65.71,987.71,160.8
850,2026-07-28,2026-07-28 02:58:43 PM,51000.035,850.0006,5904,0.738,3408,0.426,10023,1.2529,29.45,65.69,987.74,161.72
851,2026-07-28,2026-07-28 02:59:43 PM,51060.042,851.0007,5916,0.7395,3417,0.4271,10023,1.2529,29.46,65.66,987.77,160.96
852,2026-07-28,2026-07-28 03:00:43 PM,51120.046,852.0008,5925,0.7406,3424,0.428,10028,1.2535,29.48,65.64,987.74,161.41
853,2026-07-28,2026-07-28 03:01:43 PM,51180.038,853.0006,5937,0.7421,3433,0.4291,10028,1.2535,29.5,65.61,987.72,161.26
854,2026-07-28,2026-07-28 03:02:43 PM,51240.043,854.0007,5952,0.744,3444,0.4305,10032,1.254,29.52,65.55,987.71,161.72
855,2026-07-28,2026-07-28 03:03:43 PM,51300.033,855.0005,5960,0.745,3451,0.4314,10035,1.2544,29.54,65.53,987.69,161.57
856,2026-07-28,2026-07-28 03:04:43 PM,51360.028,856.0005,5974,0.7468,3455,0.4319,10031,1.2539,29.56,65.48,987.64,161.41
857,2026-07-28,2026-07-28 03:05:43 PM,51420.036,857.0006,5978,0.7473,3462,0.4328,10030,1.2538,29.59,65.45,987.63,162.02
858,2026-07-28,2026-07-28 03:06:43 PM,51480.041,858.0007,5984,0.748,3463,0.4329,10022,1.2528,29.6,65.42,987.6,161.11
859,2026-07-28,2026-07-28 03:07:43 PM,51540.022,859.0004,5990,0.7488,3467,0.4334,10017,1.2521,29.62,65.4,987.64,162.02
860,2026-07-28,2026-07-28 03:08:43 PM,51600.037,860.0006,5991,0.7489,3466,0.4333,10014,1.2518,29.63,65.39,987.57,161.57
861,2026-07-28,2026-07-28 03:09:43 PM,51660.023,861.0004,5993,0.7491,3467,0.4334,10011,1.2514,29.64,65.38,987.57,162.18
862,2026-07-28,2026-07-28 03:10:43 PM,51720.025,862.0004,5989,0.7486,3465,0.4331,10010,1.2513,29.65,65.35,987.53,162.95
863,2026-07-28,2026-07-28 03:11:43 PM,51780.028,863.0005,5983,0.7479,3454,0.4318,10004,1.2505,29.65,65.35,987.6,162.02
864,2026-07-28,2026-07-28 03:12:43 PM,51840.026,864.0004,5970,0.7463,3452,0.4315,9995,1.2494,29.64,65.35,987.59,162.02
865,2026-07-28,2026-07-28 03:13:43 PM,51900.026,865.0004,5956,0.7445,3448,0.431,9991,1.2489,29.63,65.35,987.58,162.64
866,2026-07-28,2026-07-28 03:14:43 PM,51960.019,866.0003,5944,0.743,3442,0.4303,9985,1.2481,29.62,65.36,987.56,162.95
867,2026-07-28,2026-07-28 03:15:43 PM,52020.026,867.0004,5933,0.7416,3432,0.429,9988,1.2485,29.6,65.37,987.52,163.58
868,2026-07-28,2026-07-28 03:16:43 PM,52080.028,868.0005,5927,0.7409,3426,0.4283,9978,1.2473,29.58,65.4,987.55,162.95
869,2026-07-28,2026-07-28 03:17:43 PM,52140.032,869.0005,5926,0.7408,3426,0.4283,9978,1.2473,29.57,65.44,987.59,163.26
870,2026-07-28,2026-07-28 03:18:43 PM,52200.037,870.0006,5930,0.7413,3427,0.4284,9975,1.2469,29.57,65.47,987.55,163.42
871,2026-07-28,2026-07-28 03:19:43 PM,52260.01,871.0002,5938,0.7423,3435,0.4294,9971,1.2464,29.58,65.47,987.61,163.74
872,2026-07-28,2026-07-28 03:20:43 PM,52320.023,872.0004,5949,0.7436,3441,0.4301,9974,1.2468,29.58,65.46,987.53,164.21
873,2026-07-28,2026-07-28 03:21:43 PM,52380.008,873.0001,5958,0.7448,3443,0.4304,9968,1.246,29.6,65.44,987.51,164.21
874,2026-07-28,2026-07-28 03:22:43 PM,52440.01,874.0002,5962,0.7453,3449,0.4311,9967,1.2459,29.61,65.42,987.5,163.89
875,2026-07-28,2026-07-28 03:23:43 PM,52500.005,875.0001,5969,0.7461,3451,0.4314,9957,1.2446,29.62,65.41,987.5,164.21
876,2026-07-28,2026-07-28 03:24:43 PM,52560.013,876.0002,5969,0.7461,3453,0.4316,9953,1.2441,29.64,65.43,987.49,163.89
877,2026-07-28,2026-07-28 03:25:43 PM,52620.009,877.0002,5975,0.7469,3455,0.4319,9944,1.243,29.65,65.42,987.47,164.37
878,2026-07-28,2026-07-28 03:26:43 PM,52680.012,878.0002,5974,0.7468,3456,0.432,9945,1.2431,29.66,65.38,987.41,163.58
879,2026-07-28,2026-07-28 03:27:43 PM,52740.015,879.0003,5979,0.7474,3455,0.4319,9940,1.2425,29.66,65.37,987.4,165.48
880,2026-07-28,2026-07-28 03:28:43 PM,52800.014,880.0002,5977,0.7471,3456,0.432,9935,1.2419,29.67,65.37,987.26,164.05
881,2026-07-28,2026-07-28 03:29:43 PM,52860.016,881.0003,5977,0.7471,3459,0.4324,9934,1.2418,29.68,65.34,987.27,164.68
882,2026-07-28,2026-07-28 03:30:43 PM,52920.011,882.0002,5974,0.7468,3457,0.4321,9928,1.241,29.68,65.35,987.28,164.84
883,2026-07-28,2026-07-28 03:31:43 PM,52980.009,883.0001,5975,0.7469,3456,0.432,9920,1.24,29.68,65.35,987.28,165.96
884,2026-07-28,2026-07-28 03:32:43 PM,53040.007,884.0001,5970,0.7463,3453,0.4316,9913,1.2391,29.68,65.35,987.22,165.16
885,2026-07-28,2026-07-28 03:33:43 PM,53100.203,885.0034,5961,0.7451,3447,0.4309,9910,1.2388,29.67,65.35,987.18,165.16
886,2026-07-28,2026-07-28 03:34:43 PM,53160.199,886.0033,5947,0.7434,3443,0.4304,9910,1.2388,29.66,65.32,987.13,165.16
887,2026-07-28,2026-07-28 03:35:43 PM,53220.206,887.0034,5935,0.7419,3435,0.4294,9908,1.2385,29.64,65.31,987.1,165.16
888,2026-07-28,2026-07-28 03:36:43 PM,53280.208,888.0035,5923,0.7404,3426,0.4283,9903,1.2379,29.62,65.29,987.08,166.94
889,2026-07-28,2026-07-28 03:37:43 PM,53340.2,889.0033,5915,0.7394,3417,0.4271,9905,1.2381,29.6,65.31,987.04,166.94
890,2026-07-28,2026-07-28 03:38:43 PM,53400.198,890.0033,5898,0.7373,3415,0.4269,9891,1.2364,29.58,65.38,986.96,166.94
891,2026-07-28,2026-07-28 03:39:43 PM,53460.198,891.0033,5889,0.7361,3408,0.426,9880,1.235,29.56,65.43,986.93,167.92
892,2026-07-28,2026-07-28 03:40:43 PM,53520.194,892.0032,5887,0.7359,3402,0.4253,9878,1.2348,29.54,65.48,986.89,167.26
893,2026-07-28,2026-07-28 03:41:43 PM,53580.197,893.0033,5888,0.736,3402,0.4253,9881,1.2351,29.52,65.54,986.88,167.43
894,2026-07-28,2026-07-28 03:42:43 PM,53640.193,894.0032,5892,0.7365,3404,0.4255,9880,1.235,29.52,65.56,986.9,167.1
895,2026-07-28,2026-07-28 03:43:43 PM,53700.19,895.0032,5902,0.7378,3410,0.4263,9883,1.2354,29.52,65.55,986.93,167.43
896,2026-07-28,2026-07-28 03:44:43 PM,53760.193,896.0032,5910,0.7388,3415,0.4269,9880,1.235,29.53,65.56,986.88,167.43
897,2026-07-28,2026-07-28 03:45:43 PM,53820.191,897.0032,5924,0.7405,3424,0.428,9882,1.2353,29.55,65.55,986.84,167.92
898,2026-07-28,2026-07-28 03:46:43 PM,53880.197,898.0033,5935,0.7419,3430,0.4288,9883,1.2354,29.56,65.54,986.81,166.77
899,2026-07-28,2026-07-28 03:47:43 PM,53940.185,899.0031,5947,0.7434,3439,0.4299,9885,1.2356,29.58,65.51,986.76,168.42
900,2026-07-28,2026-07-28 03:48:43 PM,54000.194,900.0032,5961,0.7451,3447,0.4309,9881,1.2351,29.6,65.48,986.71,168.26
901,2026-07-28,2026-07-28 03:49:43 PM,54060.194,901.0032,5963,0.7454,3451,0.4314,9879,1.2349,29.62,65.46,986.75,167.92
902,2026-07-28,2026-07-28 03:50:43 PM,54120.199,902.0033,5965,0.7456,3451,0.4314,9881,1.2351,29.64,65.44,986.73,168.09
903,2026-07-28,2026-07-28 03:51:43 PM,54180.185,903.0031,5979,0.7474,3455,0.4319,9877,1.2346,29.65,65.42,986.73,168.42
904,2026-07-28,2026-07-28 03:52:43 PM,54240.191,904.0032,5981,0.7476,3457,0.4321,9868,1.2335,29.67,65.41,986.74,169.09
905,2026-07-28,2026-07-28 03:53:43 PM,54300.186,905.0031,5984,0.748,3459,0.4324,9867,1.2334,29.68,65.39,986.72,168.42
906,2026-07-28,2026-07-28 03:54:43 PM,54360.188,906.0031,5986,0.7483,3457,0.4321,9863,1.2329,29.69,65.4,986.72,168.75
907,2026-07-28,2026-07-28 03:55:43 PM,54420.17,907.0028,5983,0.7479,3457,0.4321,9858,1.2323,29.7,65.36,986.73,168.59
908,2026-07-28,2026-07-28 03:56:43 PM,54480.178,908.003,5984,0.748,3457,0.4321,9853,1.2316,29.7,65.36,986.73,168.26
909,2026-07-28,2026-07-28 03:57:43 PM,54540.187,909.0031,5984,0.748,3455,0.4319,9857,1.2321,29.71,65.35,986.67,168.75
910,2026-07-28,2026-07-28 03:58:43 PM,54600.176,910.0029,5980,0.7475,3456,0.432,9855,1.2319,29.72,65.34,986.7,169.09
911,2026-07-28,2026-07-28 03:59:43 PM,54660.183,911.0031,5975,0.7469,3455,0.4319,9846,1.2308,29.72,65.35,986.66,168.92
912,2026-07-28,2026-07-28 04:00:43 PM,54720.177,912.0029,5969,0.7461,3456,0.432,9847,1.2309,29.72,65.31,986.62,169.59
913,2026-07-28,2026-07-28 04:01:43 PM,54780.169,913.0028,5963,0.7454,3448,0.431,9848,1.231,29.71,65.34,986.61,170.27
914,2026-07-28,2026-07-28 04:02:43 PM,54840.174,914.0029,5950,0.7438,3444,0.4305,9838,1.2298,29.7,65.35,986.65,169.76
915,2026-07-28,2026-07-28 04:03:43 PM,54900.17,915.0028,5939,0.7424,3443,0.4304,9835,1.2294,29.69,65.35,986.7,169.76
916,2026-07-28,2026-07-28 04:04:43 PM,54960.164,916.0027,5928,0.741,3435,0.4294,9830,1.2288,29.67,65.38,986.72,170.61
917,2026-07-28,2026-07-28 04:05:43 PM,55020.162,917.0027,5924,0.7405,3429,0.4286,9823,1.2279,29.65,65.4,986.66,170.1
918,2026-07-28,2026-07-28 04:06:43 PM,55080.171,918.0028,5917,0.7396,3429,0.4286,9823,1.2279,29.64,65.4,986.65,170.78
919,2026-07-28,2026-07-28 04:07:43 PM,55140.173,919.0029,5917,0.7396,3426,0.4283,9829,1.2286,29.63,65.43,986.63,170.95
920,2026-07-28,2026-07-28 04:08:43 PM,55200.172,920.0029,5923,0.7404,3427,0.4284,9823,1.2279,29.62,65.47,986.6,171.47
921,2026-07-28,2026-07-28 04:09:43 PM,55260.175,921.0029,5932,0.7415,3430,0.4288,9829,1.2286,29.63,65.47,986.58,171.12
922,2026-07-28,2026-07-28 04:10:43 PM,55320.172,922.0029,5940,0.7425,3437,0.4296,9827,1.2284,29.63,65.45,986.56,170.95
923,2026-07-28,2026-07-28 04:11:43 PM,55380.171,923.0029,5953,0.7441,3446,0.4308,9829,1.2286,29.65,65.44,986.53,171.47
924,2026-07-28,2026-07-28 04:12:43 PM,55440.17,924.0028,5961,0.7451,3454,0.4318,9828,1.2285,29.67,65.42,986.54,171.47
925,2026-07-28,2026-07-28 04:13:43 PM,55500.167,925.0028,5969,0.7461,3455,0.4319,9826,1.2283,29.68,65.39,986.56,170.44
926,2026-07-28,2026-07-28 04:14:43 PM,55560.166,926.0028,5977,0.7471,3462,0.4328,9823,1.2279,29.7,65.39,986.56,171.81
927,2026-07-28,2026-07-28 04:15:43 PM,55620.165,927.0028,5981,0.7476,3466,0.4333,9818,1.2273,29.71,65.37,986.55,171.47
928,2026-07-28,2026-07-28 04:16:43 PM,55680.157,928.0026,5985,0.7481,3464,0.433,9815,1.2269,29.73,65.36,986.53,171.81
929,2026-07-28,2026-07-28 04:17:43 PM,55740.167,929.0028,5985,0.7481,3470,0.4338,9813,1.2266,29.74,65.34,986.48,170.44
930,2026-07-28,2026-07-28 04:18:43 PM,55800.152,930.0025,5984,0.748,3469,0.4336,9812,1.2265,29.75,65.33,986.54,171.81
931,2026-07-28,2026-07-28 04:19:43 PM,55860.159,931.0027,5985,0.7481,3470,0.4338,9806,1.2258,29.75,65.32,986.52,172.51
932,2026-07-28,2026-07-28 04:20:43 PM,55920.152,932.0025,5983,0.7479,3466,0.4333,9806,1.2258,29.76,65.32,986.58,172.16
933,2026-07-28,2026-07-28 04:21:43 PM,55980.169,933.0028,5980,0.7475,3466,0.4333,9801,1.2251,29.76,65.3,986.53,171.99
934,2026-07-28,2026-07-28 04:22:43 PM,56040.166,934.0028,5974,0.7468,3466,0.4333,9790,1.2238,29.76,65.3,986.51,172.86
935,2026-07-28,2026-07-28 04:23:43 PM,56100.15,935.0025,5962,0.7453,3459,0.4324,9795,1.2244,29.75,65.31,986.47,172.33
936,2026-07-28,2026-07-28 04:24:43 PM,56160.154,936.0026,5951,0.7439,3453,0.4316,9785,1.2231,29.74,65.29,986.43,172.68
937,2026-07-28,2026-07-28 04:25:43 PM,56220.143,937.0024,5941,0.7426,3446,0.4308,9778,1.2223,29.72,65.34,986.47,173.56
938,2026-07-28,2026-07-28 04:26:43 PM,56280.142,938.0024,5930,0.7413,3441,0.4301,9768,1.221,29.7,65.38,986.43,173.91
939,2026-07-28,2026-07-28 04:27:43 PM,56340.147,939.0024,5919,0.7399,3435,0.4294,9760,1.22,29.68,65.45,986.48,173.56
940,2026-07-28,2026-07-28 04:28:43 PM,56400.138,940.0023,5913,0.7391,3426,0.4283,9752,1.219,29.66,65.49,986.48,173.74
941,2026-07-28,2026-07-28 04:29:43 PM,56460.142,941.0024,5910,0.7388,3425,0.4281,9755,1.2194,29.64,65.52,986.53,174.09
942,2026-07-28,2026-07-28 04:30:43 PM,56520.151,942.0025,5909,0.7386,3426,0.4283,9759,1.2199,29.63,65.54,986.49,174.27
943,2026-07-28,2026-07-28 04:31:43 PM,56580.139,943.0023,5918,0.7398,3426,0.4283,9758,1.2198,29.63,65.54,986.48,173.74
944,2026-07-28,2026-07-28 04:32:43 PM,56640.132,944.0022,5929,0.7411,3434,0.4293,9760,1.22,29.64,65.54,986.42,174.45
945,2026-07-28,2026-07-28 04:33:43 PM,56700.152,945.0025,5941,0.7426,3442,0.4303,9764,1.2205,29.64,65.55,986.38,174.27
946,2026-07-28,2026-07-28 04:34:43 PM,56760.147,946.0024,5952,0.744,3448,0.431,9765,1.2206,29.66,65.51,986.39,174.27
947,2026-07-28,2026-07-28 04:35:43 PM,56820.137,947.0023,5959,0.7449,3455,0.4319,9762,1.2203,29.67,65.5,986.38,174.98
948,2026-07-28,2026-07-28 04:36:43 PM,56880.139,948.0023,5964,0.7455,3459,0.4324,9756,1.2195,29.68,65.5,986.45,174.98
949,2026-07-28,2026-07-28 04:37:43 PM,56940.132,949.0022,5971,0.7464,3461,0.4326,9754,1.2193,29.7,65.5,986.41,175.34
950,2026-07-28,2026-07-28 04:38:43 PM,57000.14,950.0023,5972,0.7465,3463,0.4329,9743,1.2179,29.7,65.49,986.39,175.52
951,2026-07-28,2026-07-28 04:39:43 PM,57060.135,951.0022,5975,0.7469,3460,0.4325,9744,1.218,29.71,65.48,986.38,174.8
952,2026-07-28,2026-07-28 04:40:43 PM,57120.137,952.0023,5973,0.7466,3463,0.4329,9737,1.2171,29.72,65.48,986.39,174.98
953,2026-07-28,2026-07-28 04:41:43 PM,57180.129,953.0021,5969,0.7461,3459,0.4324,9734,1.2168,29.72,65.49,986.35,174.98
954,2026-07-28,2026-07-28 04:42:43 PM,57240.128,954.0021,5965,0.7456,3460,0.4325,9726,1.2158,29.72,65.49,986.37,175.7
955,2026-07-28,2026-07-28 04:43:43 PM,57300.119,955.002,5954,0.7443,3459,0.4324,9716,1.2145,29.71,65.5,986.34,174.98
956,2026-07-28,2026-07-28 04:44:43 PM,57360.134,956.0022,5947,0.7434,3454,0.4318,9714,1.2143,29.7,65.5,986.33,175.7
957,2026-07-28,2026-07-28 04:45:43 PM,57420.13,957.0022,5937,0.7421,3447,0.4309,9714,1.2143,29.68,65.5,986.35,175.7
958,2026-07-28,2026-07-28 04:46:43 PM,57480.131,958.0022,5922,0.7403,3436,0.4295,9703,1.2129,29.66,65.55,986.26,175.88
959,2026-07-28,2026-07-28 04:47:43 PM,57540.13,959.0022,5907,0.7384,3430,0.4288,9696,1.212,29.64,65.59,986.25,175.16
960,2026-07-28,2026-07-28 04:48:43 PM,57600.127,960.0021,5902,0.7378,3423,0.4279,9689,1.2111,29.62,65.6,986.19,175.7
961,2026-07-28,2026-07-28 04:49:43 PM,57660.114,961.0019,5900,0.7375,3418,0.4273,9693,1.2116,29.6,65.64,986.14,176.61
962,2026-07-28,2026-07-28 04:50:43 PM,57720.126,962.0021,5907,0.7384,3418,0.4273,9696,1.212,29.59,65.66,986.1,176.79
963,2026-07-28,2026-07-28 04:51:43 PM,57780.124,963.0021,5910,0.7388,3424,0.428,9695,1.2119,29.59,65.7,986.06,175.88
964,2026-07-28,2026-07-28 04:52:43 PM,57840.115,964.0019,5921,0.7401,3431,0.4289,9695,1.2119,29.59,65.7,986.01,176.07
965,2026-07-28,2026-07-28 04:53:43 PM,57900.125,965.0021,5931,0.7414,3437,0.4296,9695,1.2119,29.6,65.69,986.03,176.43
966,2026-07-28,2026-07-28 04:54:43 PM,57960.119,966.002,5941,0.7426,3443,0.4304,9700,1.2125,29.61,65.68,986.0,176.07
967,2026-07-28,2026-07-28 04:55:43 PM,58020.103,967.0017,5950,0.7438,3450,0.4313,9701,1.2126,29.62,65.67,986.0,177.9
968,2026-07-28,2026-07-28 04:56:43 PM,58080.115,968.0019,5963,0.7454,3456,0.432,9698,1.2123,29.64,65.63,985.96,178.09
969,2026-07-28,2026-07-28 04:57:43 PM,58140.121,969.002,5975,0.7469,3464,0.433,9699,1.2124,29.66,65.58,985.96,177.16
970,2026-07-28,2026-07-28 04:58:43 PM,58200.107,970.0018,5980,0.7475,3472,0.434,9699,1.2124,29.68,65.54,985.92,177.72
