elapsed_s,adc_NH3,v_NH3,adc_CH4,v_CH4,adc_H2S,v_H2S,temp_C,pressure_Pa,humidity_pct,bme_gas_ohms,v_NH3_delta_pct,v_H2S_delta_pct,v_CH4_delta_pct,bme_delta_log_inverted,v_NH3_slope_5m,v_NH3_accel_5m,v_NH3_volatility_5m,v_NH3_slope_15m,v_NH3_accel_15m,v_NH3_volatility_15m,v_NH3_slope_30m,v_NH3_accel_30m,v_NH3_volatility_30m,v_H2S_slope_5m,v_H2S_accel_5m,v_H2S_volatility_5m,v_H2S_slope_15m,v_H2S_accel_15m,v_H2S_volatility_15m,v_H2S_slope_30m,v_H2S_accel_30m,v_H2S_volatility_30m,v_CH4_slope_5m,v_CH4_accel_5m,v_CH4_volatility_5m,v_CH4_slope_15m,v_CH4_accel_15m,v_CH4_volatility_15m,v_CH4_slope_30m,v_CH4_accel_30m,v_CH4_volatility_30m,bme_delta_log_inverted_slope_5m,bme_delta_log_inverted_accel_5m,bme_delta_log_inverted_volatility_5m,bme_delta_log_inverted_slope_15m,bme_delta_log_inverted_accel_15m,bme_delta_log_inverted_volatility_15m,bme_delta_log_inverted_slope_30m,bme_delta_log_inverted_accel_30m,bme_delta_log_inverted_volatility_30m,q10_factor,biological_age_h,session_minute,time_bin,session_id,session_time_h,residual_NH3,residual_H2S,residual_CH4,residual_BME,z_NH3,z_H2S,z_CH4,z_BME
26614.755,1314.5,0.164,8361.0,1.045,475.0,0.059,30.87,93523.0,61.145,232550.0,0.0382926580210354,-0.0596401028277633,0.1377445299055242,-0.0244750278409036,0.0120001083019364,0.1439850016398259,0.0004472135955035,-0.012106751335351,-0.0670298359967105,0.0011781745363474,-0.0113589555390613,-0.0217109109882533,0.0018997882519638,-2.8563398037093946e-18,1.4292837950679218,0.0004472135955,-0.0135005115671991,-0.0209710074274962,0.0039964269756156,-0.0003630295847399,0.0064560953333311,0.002784191828508,0.2036269000062464,-0.8995458109740878,0.0054037024344314,0.2608599844561314,1.4196512043646228,0.0197296006765755,0.0978641192381141,0.1220606147129821,0.0182164823685831,0.1487721001571746,0.9511540940059696,0.0041169696597443,0.0607684488134799,0.3004187753216539,0.0052771403020445,0.0028939894738175,-0.0001117434575738,0.0037818728001378,6.439729100968975,42.725513279139854,390,78,house_A_pcb_A_S005_Anish_control_empty_20260724_125849,6.5,0.026471009753522904,-0.09472874545532345,0.11005723488046576,0.14252444352058885,0.8928065040901358,-1.4460837765623347,1.39597403506182,2.572864994003275
26915.345,1316.5,0.165,8563.0,1.0705,489.0,0.061,30.86,93529.0,61.28,231000.0,0.0446237108138465,-0.0277634961439586,0.1655076739367118,-0.0177874826925911,-6.004537070317742e-16,-0.1797852638598758,0.0004472135955036,0.0051401180028047,0.114886731142485,0.0005936168397065,-0.0098731687406548,-0.0290319177461657,0.0017798359733287,2.1039276397902695e-16,-0.3595705277197821,0.0,-0.0186177982659296,-0.1707922277324542,0.0039964269756156,-0.0012811074213828,0.0013504491346249,0.002784191828508,0.3359908001799914,1.9481425641277457,0.0093166517590747,0.2441096665285688,1.0412723427619983,0.0185055976087542,0.1615918862281917,0.2854230271101919,0.025789493762103,0.1027103677178354,-0.464324143873393,0.0029662263380942,0.110895375644984,0.6744317102519377,0.0083626645410686,0.0349989245553081,0.075575546668301,0.0072660862112174,6.435266967535326,43.26302623006054,395,79,house_A_pcb_A_S005_Anish_control_empty_20260724_125849,6.583333333333333,0.03248634909520855,-0.06285213877151875,0.1324330583991658,0.1481005856609434,1.0956901167128648,-0.9594707262602102,1.679790620851538,2.6735260494694004
27215.34,1324.0,0.166,9188.5,1.1485,490.0,0.061,30.81,93535.0,61.505,227700.0,0.0509547636066578,-0.0277634961439586,0.2504302321497555,-0.0033987452404915,0.0137141958363564,0.1968974490847897,0.0005477225575081,0.006424377198677,0.1434367181179126,0.0006399404734239,-0.0058286642080081,-0.022218815266272,0.0014898121458379,-4.897184002809678e-16,8.859391908754008e-16,0.0,0.0104936516294307,0.0241537219429253,0.0009759000729485,-0.0020811128318046,-0.0047362834104517,0.002784191828508,0.8571487161267379,6.455213994992788,0.025666125535418,0.4271701562266951,0.5973513372602259,0.0340813103369821,0.2708008681743975,0.5076382829917743,0.0422691159230859,0.1569204748578835,0.7837477578350274,0.0046957586416128,0.1250850657119486,0.5367538530588984,0.0094436889807062,0.0704479101709408,0.173486170146608,0.0116105940768032,6.41300263519515,43.79791676832525,400,80,house_A_pcb_A_S005_Anish_control_empty_20260724_125849,6.666666666666667,0.03880295179938226,-0.06285213877151875,0.2125890839984239,0.16130612305050676,1.3087346522462737,-0.9594707262602102,2.696495525457273,2.9119136834593613
27515.345,1329.0,0.166,9399.5,1.175,480.0,0.06,30.79,93541.0,61.5,225500.0,0.0509547636066578,-0.043701799485861,0.2792821269272643,0.0063100688864693,6.007237444830975e-16,-0.2395219536596027,0.0,0.0062647164227123,0.0418536171054908,0.000639940473424,0.0015683547821667,0.0002309892219565,0.0010030127031897,-0.0137141006622093,-0.1616315796326853,0.0004472135955,-0.0038571198960295,0.1201115268393794,0.0004879500364743,-0.0039617534402152,-0.0117965315706884,0.0028082391095759,-0.0960065998966539,-18.17329037867418,0.0094180677423651,0.6911016683575727,2.269575587044381,0.0540423114658447,0.420678148358948,0.846678611567958,0.0650515025845321,0.0318666919106699,-2.707803678786555,0.0016693010442156,0.1522470765549855,0.3118803388784774,0.011716146844051,0.113223570301649,0.2902966322561378,0.0171934325527993,6.404118485250423,44.33204644679226,405,81,house_A_pcb_A_S005_Anish_control_empty_20260724_125849,6.75,0.03848723834825681,-0.07879044211342115,0.23696875198221545,0.17048236169718836,1.2980863609563646,-1.2027772514112731,3.005729021335712,3.0775640281123926
27815.34,1328.5,0.166,9278.0,1.16,481.5,0.06,30.815,93547.0,61.54,225600.0,0.0509547636066578,-0.043701799485861,0.2629508657324479,0.0058667082052984,-2.9267946384739124e-16,-1.6722553267675094e-14,0.0,0.00626476745062,0.0017382918012322,0.0006172133998503,0.0057241254530383,0.0303499905679771,0.0009278574999595,-1.6672600840328062e-16,0.218939533042007,0.0,-0.0055588563993365,0.0095287893136249,0.0005163977794944,-0.005669546769919,-0.0203605918412466,0.0028343135559308,-0.2605757386672652,-2.281966738422013,0.0066181568430952,0.3532537525671556,1.2595243861636902,0.0352468168100045,0.4036592614853984,0.9887249199312492,0.0633451342605121,-0.0102486662347094,-0.7884860288041375,0.001252298798848,0.0978218886410605,0.0507716789900685,0.0083204515114987,0.1174256713840715,0.3513421718013682,0.017671792565097,6.415225597730706,44.86615846563182,410,82,house_A_pcb_A_S005_Anish_control_empty_20260724_125849,6.833333333333333,0.03817152489713136,-0.07879044211342115,0.21674981257440024,0.16968827829451927,1.2874380696664551,-1.2027772514112731,2.7492705117206575,3.0632291579765822
28115.335,1339.0,0.167,9475.5,1.1845,499.0,0.062,30.86,93549.0,61.57,223800.0,0.0572858163994689,-0.0118251928020564,0.2896252590173143,0.0138774319513774,0.0085718163182197,0.1028659308744707,0.0004472135955034,0.0059118369152041,-0.0048215003263978,0.0005163977794966,0.0066464536412662,0.0473913661523801,0.0010482607379435,0.0231443258697411,0.5760432399605837,0.003563705936241,0.0140737417976986,0.0110982538242488,0.0025806053184328,0.0064928049788425,-0.0026010101786996,0.0019876775565884,0.295721091143192,7.072169469496257,0.0098386991009881,0.0074109599133101,-2.521943982280391,0.0120556250455131,0.3625954002387212,0.8538564040911814,0.0588265031364591,0.1080326487661392,1.5985290144370996,0.0029287335727193,0.0360679659827532,-0.4589583595676113,0.003539688800966,0.1028739209260275,0.3091848069349251,0.0158080186977396,6.435266967535326,45.40179088565642,415,83,house_A_pcb_A_S005_Anish_control_empty_20260724_125849,6.916666666666667,0.04419408928313582,-0.04691383542961655,0.24102920470103945,0.17774169147561159,1.4905653664788028,-0.7161642011091502,3.057232101276171,3.208610149082741
28415.32,1340.0,0.168,9384.0,1.173,487.0,0.061,30.84,93555.0,61.72,223200.0,0.0636168691922802,-0.0277634961439586,0.2771046254346221,0.0165619973220465,0.0102813616989727,6.118869791750941e-05,0.0004472135955033,0.0093518932350392,0.009354372491455,0.000774596669243,0.0068073830973646,0.0467813444749862,0.0010827805840079,-0.0205815205967608,-0.2169696113705173,0.0007071067811865,0.0092169811619402,0.0883327133016285,0.0025047573782323,0.0036503409522862,0.0144422579418536,0.0018554827113056,-0.1499070158913943,-6.381116031097428,0.0051039200620482,0.0777246456105864,-2.968260973157489,0.0110383530517531,0.2693041638935049,0.4793373394767756,0.0483948112778642,0.041035826203038,-1.029084045062594,0.0013283859818905,0.057579705640471,-0.4874173977695477,0.0049292561310458,0.0841695128175431,0.1794297330118511,0.0131700803111468,6.426351974056272,45.93762768923155,420,84,house_A_pcb_A_S005_Anish_control_empty_20260724_125849,7.0,0.049922615350971394,-0.06285213877151875,0.2268639715469242,0.18058932061283992,1.6837754245701013,-0.9594707262602102,2.8775592455550654,3.2600158247836966
28715.315,1331.5,0.1665,9154.0,1.144,481.0,0.06,30.79,93563.0,61.72,224550.0,0.0541202900030632,-0.043701799485861,0.2455308537913108,0.0105318282954552,-0.0154511018344845,-0.3086749401523904,0.0005477225575079,0.0018098779877007,-0.0008742447256698,0.0006229729031809,0.0056976698124036,0.0348366274603108,0.0010041580220932,-0.0137145224471132,0.0557919780315815,0.0004472135955,-0.0144270101109145,-0.0431963384450276,0.0024654759030603,0.0009676924195119,0.0161044341407937,0.0018959272744187,-0.3379645065453882,-2.47684759812573,0.0089972217934109,-0.0741475853148302,-0.991912906440224,0.0136685248446378,0.106306728423646,-0.0735761865334634,0.0280525010665949,-0.0767633979698024,-1.4494629498607725,0.0022922101099339,0.0254965690969078,-0.1459250163076186,0.0033757561538372,0.0558969422502004,0.0321380616805262,0.0090246590240015,6.404118485250423,46.47225882938514,425,85,house_A_pcb_A_S005_Anish_control_empty_20260724_125849,7.083333333333333,0.04044048625039198,-0.07879044211342115,0.19472596661998617,0.17566976273376173,1.363964937080368,-1.2027772514112731,2.4699184351583536,3.1712074916978366
29015.31,1326.5,0.166,8984.5,1.123,474.0,0.059,30.7,93566.0,61.81,226200.0,0.0509547636066578,-0.0596401028277633,0.2226670881185681,0.0032106641471822,-0.0059996500116671,0.1722957647248492,0.000223606797758,-0.0090001752039279,-0.0663431142211653,0.0008823669466688,0.0012462276542543,0.0124488433843322,0.0007760791522619,-0.008571061214384,0.0881732709088693,0.0004472135955,-0.0120904744039207,-0.1623560837413359,0.0010141851056742,-0.001633032784886,0.0122252655205021,0.0019760782012539,-0.255427852662642,1.2088057586342251,0.0065038450165953,-0.2807002139332998,-1.306079483144441,0.0213448443646772,-0.079666273491128,-0.8310346592665896,0.0194415126415732,-0.0866965514341494,-0.069477634001336,0.0021847977683615,-0.052259748481672,-0.3527232912079689,0.0048091535295631,0.0131505038310002,-0.1502249310890048,0.0047870834694171,6.364291870039349,47.00422920118962,430,86,house_A_pcb_A_S005_Anish_control_empty_20260724_125849,7.166666666666667,0.03728940994262418,-0.09472874545532345,0.17187729231079735,0.16910109989529368,1.2576863535032903,-1.4460837765623347,2.1801041752793515,3.0526293569088856
29315.295,1321.0,0.165,8887.0,1.111,473.0,0.059,30.67,93568.0,61.785,227100.0,0.0446237108138465,-0.0596401028277633,0.2096020791627153,-0.0007602212823104,-0.0111428455562515,-0.0360022450417685,0.0004472135955042,-0.0112059816359292,-0.0981512333017061,0.0008549575316673,-0.0020683224077536,-0.0102361879753401,0.000909085684416,-4.946307055923882e-17,0.1248898946866469,0.0,-0.0077647792797831,-0.0526440430415078,0.0006172133998485,-0.0055162197738948,-9.3345991262007e-05,0.0021039781695471,-0.1491507673470188,1.2210411792272524,0.0039749213828616,-0.2462234357694316,-1.690502043930101,0.0178230054651127,-0.1272087319672895,-1.311390592272582,0.0242805974760196,-0.0461297440474283,0.3574086990974033,0.0017120669282225,-0.0720825579722278,-0.6303820662596856,0.0053771374337833,-0.010644855279697,-0.2835394579137762,0.0054883437688088,6.351071447453221,47.53400933966032,435,87,house_A_pcb_A_S005_Anish_control_empty_20260724_125849,7.25,0.03127407060093833,-0.09472874545532345,0.15890681859918265,0.16563780713788526,1.0548027408805543,-1.4460837765623347,2.015585735909767,2.990109662185545
29615.3,1320.0,0.165,8869.0,1.109,473.0,0.059,30.61,93576.0,61.87,227200.0,0.0446237108138465,-0.0596401028277633,0.2074245776700731,-0.0012004590177939,-9.966556653527966e-06,0.0925053406093738,0.0004472135955042,-0.005293359576956,-0.0224051433709293,0.0005000000000021,-0.0052860798360465,-0.0252202442738816,0.0010455158766259,-1.5354030420627637e-17,4.089095541053976e-15,0.0,-0.0048519694705194,0.0621378526411996,0.0004577377082172,-0.0101777640041994,-0.0237072647507998,0.002180174515845,-0.0120099498564255,1.6328683487779156,0.000447213595441,-0.1401808617581776,-0.0314549222456339,0.0101409119529758,-0.1743938553919476,-1.3868127252651696,0.028705245025142,-0.0013475025422121,0.8802884245320681,0.0009667127166978,-0.0495442827849798,-0.2790267019745494,0.0036242425186802,-0.0332199394174511,-0.3334651827154428,0.0067324751667932,6.324712932831552,48.06206581660265,440,88,house_A_pcb_A_S005_Anish_control_empty_20260724_125849,7.333333333333333,0.03189104741455164,-0.09472874545532345,0.1565739119675304,0.16607073111901574,1.075611955081137,-1.4460837765623347,1.9859949771782108,2.997924847627432
29915.29,1321.5,0.165,8867.0,1.108,474.0,0.059,30.56,93576.0,62.0,227300.0,0.0446237108138465,-0.0596401028277633,0.2063358269237523,-0.0016405030292951,1.3045296503680036e-15,0.077895158693066,0.0,-0.0028677980840022,0.0348909862576668,0.000414039335608,-0.0063749207664614,-0.0331063470055211,0.001103286626091,8.88351375591413e-17,-1.6252657785605212e-15,0.0,-9.428233505907571e-17,0.0471371482746932,0.0,-0.0065565970092696,-0.0355852497410664,0.0010954451150102,-0.0137147482705505,0.1091324384928011,0.0005477225574573,-0.0536480704676736,1.0453334001611774,0.0040178174601109,-0.1772078178926596,-1.2456644036022726,0.0272652150921726,0.0057305823459235,-0.076365348769542,0.0024170096369444,-0.0139242016901399,0.2185978737940732,0.0022223287941523,-0.041462578936818,-0.3327431073512417,0.007053536410435,6.302831088394768,48.58794020782136,445,89,house_A_pcb_A_S005_Anish_control_empty_20260724_125849,7.416666666666667,0.03250802422816495,-0.09472874545532345,0.15566030122025148,0.1674456605897638,1.0964211692817196,-1.4460837765623347,1.9744066714867223,3.022745206978634
30215.295,1320.5,0.165,8886.0,1.111,475.0,0.059,30.57,93590.0,61.975,227000.0,0.0446237108138465,-0.0596401028277633,0.2096020791627153,-0.0003197896522002,-1.1563420730693493e-15,-0.0117565365323486,0.0004472135955042,-0.0003531908746777,0.0426450780792552,0.0003518657752775,-0.0048508992859052,-0.0313325655631441,0.0008193072487273,2.340092189212523e-16,1.9892187837978774e-16,0.0,4.200250864084256e-19,0.0369655797900781,0.0,-0.0032419800479382,-0.0219742624105885,0.0006686751354592,0.0291433006123537,0.3753552676191309,0.0008944271909694,0.0010586036882713,1.0076898257871685,0.001014185105633,-0.1115460856410337,-0.7985767218359,0.0175782405328113,0.0104774004772728,0.2558853680104972,0.003208364168849,0.0064210197184028,0.3367455566204446,0.0024396792630668,-0.0317467230026821,-0.2707604306683128,0.0055140458711236,6.307201392450226,49.11333059086032,450,90,house_A_pcb_A_S005_Anish_control_empty_20260724_125849,7.5,0.03250802422816495,-0.09472874545532345,0.1592669660272824,0.17016260264210473,1.0964211692817196,-1.4460837765623347,2.020153872288694,3.0717917068247718
30515.295,1326.5,0.166,8961.0,1.12,492.0,0.062,30.6,93594.0,62.08,226150.0,0.0509547636066578,-0.0118251928020564,0.2194008358796051,0.0034317319053502,0.0085718367337218,0.1616480469770774,0.0004472135955042,0.0010588354236229,0.0237920540327017,0.0003518657752775,-0.0018509089610261,-0.0181241687660399,0.0004639287499807,0.0257155102011634,0.2469019582584966,0.0005477225575052,0.014206034046858,0.0696087379459969,0.0014375905768565,0.0031451286204686,-0.0003837295353083,0.0011290317283752,0.1165741222996979,1.1982141101033383,0.003286335345021,0.0426179998798679,0.6923611157261844,0.004015446366685,-0.0387843359633763,-0.2041579750577763,0.0083727115589923,-0.0026135743406348,-0.3567730373457284,0.0023581863335973,0.0083210830540352,0.2136189190591464,0.0025992810658932,-0.011818280084041,-0.1423798406010775,0.0031795427323833,6.320330494907018,49.639113364723805,455,91,house_A_pcb_A_S005_Anish_control_empty_20260724_125849,7.583333333333333,0.03883907702097625,-0.04691383542961655,0.1692408627432141,0.17497731522849916,1.3099530731943647,-0.7161642011091502,2.1466635093784427,3.158707362579861
30815.29,1333.5,0.167,9015.0,1.127,490.0,0.061,30.73,93600.0,61.92,225550.0,0.0572858163994689,-0.0277634961439586,0.2270220911038525,0.0060883639747974,0.0111599670034792,0.0590382795931525,0.0005000000000035,0.0069266724073509,0.031563415567797,0.0007668736780575,0.0016453476545651,0.0007001760749563,0.0006443833370429,-0.0085722101933641,-0.3189489844847111,0.0,0.0110272087365523,0.0718424632693517,0.0012909944487358,0.0060482767957736,0.0230194280313102,0.0012340942045674,0.0719027679554263,-0.7768823714073932,0.0021908902300002,0.0839886138571733,0.5506635962520657,0.0066811746899778,0.0179520268295647,0.2595096340008458,0.006233852704367,0.0185928315813639,-0.1250972433001971,0.0013064628001597,0.0291425077543935,0.1394484319824926,0.0032633730276123,0.0079474216777445,-0.0013237944986814,0.0029728846218344,6.377539812324289,50.16810463869748,460,92,house_A_pcb_A_S005_Anish_control_empty_20260724_125849,7.666666666666667,0.045170129813787346,-0.06285213877151875,0.17711902359542675,0.17948180480385198,1.5234849771070031,-0.9594707262602102,2.246590679143103,3.2400228426336652
31115.28,1338.5,0.167,9368.0,1.171,491.0,0.061,30.77,93602.0,61.84,224000.0,0.0572858163994689,-0.0277634961439586,0.2749271239419799,0.0129841759741623,0.0042859013656859,-0.1148248193782174,0.0002236067977576,0.0105449210267505,0.0549105568513102,0.0008957571949938,0.0043550988653895,0.0183450294386617,0.0008558453507316,-3.529028314727009e-17,0.0734792947493883,0.0,-0.0013237761921527,-0.013609875792824,0.0004879500364743,0.0061694990327001,0.0384498533772127,0.0012340942045674,0.498872775670006,4.764686289277779,0.0177995786466943,0.1654350236723454,0.5445206581616541,0.0151615899404941,0.0745416057327909,0.5185455452249083,0.014308746621719,0.0720631449238336,0.617790758896835,0.0026342707522819,0.0420448870065456,0.1554707784978163,0.0039453223430342,0.0232416793003697,0.1054662167541234,0.004330338958837,6.395246642819779,50.70072903790864,465,93,house_A_pcb_A_S005_Anish_control_empty_20260724_125849,7.75,0.045170129813787346,-0.06285213877151875,0.22594263277468304,0.18772254250742343,1.5234849771070031,-0.9594707262602102,2.8658729170284465,3.3887854340779815
31415.275,1346.0,0.168,9688.0,1.211,491.0,0.061,30.82,93606.0,61.74,221700.0,0.0636168691922802,-0.0277634961439586,0.318477153794823,0.0233051112069364,0.0085715169975865,0.0573029895673211,0.0004472135955035,0.0093993392281347,0.0365502646631987,0.0007187952884299,0.0070283417546237,0.0303144177952142,0.0011681845626504,7.699132639605781e-17,-1.16019299201934e-16,0.0,-0.0013239355672053,-0.0839709613014943,0.0,0.0050807345810184,0.0376152919357838,0.0011371470653683,0.5005747695529321,-0.564554480291342,0.0108489630840796,0.4301158746337382,1.4596202088766503,0.0367950242495318,0.1919961341567473,0.7546272656006384,0.0347652058850415,0.1288715942181515,0.7189182340114817,0.003352012087697,0.0806009067747758,0.2776877393398555,0.006829000842134,0.0434527584186834,0.1831901241907159,0.0075807129830858,6.41744933081989,51.233916376272944,470,94,house_A_pcb_A_S005_Anish_control_empty_20260724_125849,7.833333333333333,0.052118159420211946,-0.06285213877151875,0.2707412036696473,0.19895562710367942,1.7578260952202307,-0.9594707262602102,3.43410127425702,3.591566160095757
31685.2725,1344.0,0.168,9620.5,1.2025000000000001,491.0,0.061,30.88,93610.5,61.6,221475.0,0.0636168691922802,-0.0277634961439586,0.30922277245109386,0.0243205179020035,-0.0012856326480415,-0.15575751601335655,0.0004472135955035,0.007015744148131451,-0.0036300682645797,0.00064511727122525,0.007896472847975601,0.033376667683660155,0.0012800919057866,1.2818147288349341e-16,1.283103812164779e-15,0.0,-8.114147675109053e-17,-0.04310569833667405,0.0,0.00306062739112515,0.0227731646817896,0.00094215095767985,-0.1217169632670626,-8.397027689499533,0.00461270074897225,0.4076981536531226,1.867688123351108,0.03419994764172155,0.25054898531925024,0.8699594637192363,0.04146782711809935,0.01295680210036615,-1.4160046494970466,0.0005707882966782,0.09015407507550499,0.30937403062024793,0.00713492596432215,0.059012594892974196,0.21622002095393714,0.00947190222362295,6.444194328390001,51.716464508667215,475,95,house_A_pcb_A_S005_Anish_control_empty_20260724_125849,7.916666666666667,0.05227240362361527,-0.06285213877151875,0.2618433230232687,0.20044471436028982,1.7630283987703763,-0.9594707262602102,3.3212399038717426,3.6184473068023277
2540.7075,1333.25,0.167,9909.25,1.2389999999999999,485.25,0.061,30.995,93632.0,60.3775,188500.0,0.0062196307094266,0.0010587612493383495,0.0202677575306805,0.15667608147423456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.495771030245451,0.149380582538365,0,0,house_A_pcb_A_S006_Anish_control_empty_20260724_222032,0.0,0.0036907427749588335,0.007134348875597583,0.012433343354480634,0.06574049190922453,0.12448029693949968,0.10890956188375896,0.15770543854490432,1.186753697427104
2810.71,1331.5,0.1665,9766.5,1.221,478.0,0.06,31.03,93623.0,60.21,216900.0,0.003206997084548,-0.0153520381154048,0.0054454656537217,0.0150119059590565,0.0001468853133435,-0.2031070011954665,0.0004472135954999,-0.001043401312222,-0.113464096462219,0.0004472135954999,-0.001043401312222,-0.113464096462219,0.0004472135954999,-0.0171425170059932,0.7117615701277866,0.0004472135954999,-0.0216020096075337,0.3857295494564536,0.0009759000729485,-0.0216020096075337,0.3857295494564536,0.0009759000729485,-0.2228659321707799,-0.9658719566822472,0.0060580524923444,-0.2067566485959569,-0.6222315407312845,0.007502380574572,-0.2067566485959569,-0.6222315407312845,0.007502380574572,-2.099173743528284,77.31703902529713,0.0357409423985912,-3.5885668035449965,44.759548976115695,0.1482934666863101,-3.5885668035449965,44.759548976115695,0.1482934666863101,6.511545480563478,0.6375444432272162,5,1,house_A_pcb_A_S006_Anish_control_empty_20260724_222032,0.08333333333333333,0.0013342337189839377,-0.01311203751657435,-0.000168880198287525,-0.044938155139311826,0.04500064611727542,-0.2001621011579574,-0.002142088814983672,-0.8112279086802503
3110.69,1323.0,0.165,9660.0,1.208,486.0,0.061,31.07,93613.0,60.0,223600.0,-0.0058309037900875,0.0010587612493384,-0.0052595229240821,-0.0154104174890588,-0.0137146231315066,-0.1616542348537985,0.0004472135954999,-0.0083302419644287,-0.0839585280334933,0.000644028514332,-0.0083302419644287,-0.0839585280334933,0.000644028514332,0.0137150258833309,0.35268012326244,0.0004472135954999,-0.0016277579088503,0.3029516183314927,0.0007784989441615,-0.0016277579088503,0.3029516183314927,0.0007784989441615,-0.1577231677778711,0.9991177982066136,0.0039749213828702,-0.1969236560912982,-0.1897673025274233,0.011861575346343,-0.1969236560912982,-0.1897673025274233,0.011861575346343,-0.3561456840283938,18.985252341008728,0.0091398616241415,-1.6847012949301998,31.61130014096792,0.1287778390607568,-1.6847012949301998,31.61130014096792,0.1287778390607568,6.5296243692072125,1.181153901156856,10,2,house_A_pcb_A_S006_Anish_control_empty_20260724_222032,0.16666666666666666,-0.00667688713502823,0.0018570879456328003,-0.008240952304480291,-0.05439188410280149,-0.22519610384094293,0.028349417454236442,-0.1045288431399547,-0.9818875352827828
3410.695,1316.0,0.165,9589.0,1.199,485.0,0.061,30.97,93613.0,59.94,228750.0,-0.0058309037900875,0.0010587612493384,-0.0126706688625616,-0.0381813803637454,-0.01200058095027,0.057312548784153,0.0007071067811864,-0.0095737580914559,-0.0526365360710864,0.0008796644381862,-0.0092299570030113,-0.0520741059337773,0.0009095085938862,2.5128105293449514e-16,-0.102863101942056,0.0,0.0029118073525757,0.1793852119893917,0.0005070925528371,0.0009076227702304,0.1754206996339268,0.000664211164155,-0.0994289495498691,0.8228737321105211,0.0026832815729981,-0.1651805677102125,0.1210907052021803,0.012185862222069,-0.1656708523654186,0.1201208646044717,0.0141150732948027,-0.2500266461553662,1.371167097532162,0.0066094958434642,-0.6800874244072072,20.553835687564668,0.0401755571544119,-1.0481984028105629,19.8256689633428,0.1171911844617052,6.484520959082473,1.722591113690049,15,3,house_A_pcb_A_S006_Anish_control_empty_20260724_222032,0.25,-0.00573529344894047,0.0001377313177903201,-0.01195143496589515,-0.016055535363749412,-0.1934383063493879,0.0021025405036644066,-0.1515928772173871,-0.28983607216403623
3711.175,1319.5,0.165,9564.5,1.196,485.0,0.061,30.895,93611.0,60.12,230800.0,-0.0058309037900875,0.0010587612493384,-0.0151410508420548,-0.0471032108420592,0.0060106333733805,0.2879493975780157,0.0005477225575049,-0.0081398124441797,-0.0216008592982916,0.0007988086367179,-0.0087357962606413,-0.033728144847475,0.0010515375529653,1.1173966729145553e-16,-5.38579465458205e-16,0.0,0.0014995343689376,0.0690760240468261,0.0002581988897471,0.0010963749133894,0.1081703686768242,0.0005884898863365,0.0060101349875026,1.7885825567259617,0.0008944271909914,-0.1006885340077342,0.4480781262008912,0.0077441221950234,-0.1409936583314245,0.2053975369711798,0.0156507471849076,-0.0935649485839908,2.184066568499617,0.0026049994818452,-0.2514325157870987,11.436872465905353,0.0190860329960731,-0.7389119758156704,13.732472923497443,0.1091384899988005,6.450897975441199,2.261473697127138,20,4,house_A_pcb_A_S006_Anish_control_empty_20260724_222032,0.3333333333333333,-0.0041605944835715804,-0.00317545564424239,-0.01008369021557001,-0.005568686892987819,-0.1403273184665684,-0.04847498896201378,-0.12790226588766618,-0.10052647262196462
4010.68,1334.0,0.167,9791.5,1.224,489.0,0.061,30.93,93611.0,60.19,229800.0,0.0062196307094266,0.0010587612493384,0.0079158476332148,-0.0427610416227701,0.0266125257500279,0.2994877926002161,0.0007905694150425,0.0048964776256562,0.0392895546244102,0.0009296696802013,-0.0039392382188971,-0.0139165587638696,0.0010284416890092,1.1213678758893977e-17,-1.0874444297707962e-15,0.0,1.464767649478245e-17,0.0016474522680608,0.0,0.0009590267172055,0.0718658878106485,0.0005337605126836,0.2764799069012301,2.7089180358331117,0.0121243556529819,-0.0007124160802094,0.7026728999894275,0.0075951112095705,-0.0935637596480115,0.2711461646653821,0.015661204721647,0.0543712269481654,1.8809106740932504,0.0015778144866374,-0.1106933735427649,6.425319487385053,0.0087173571596416,-0.5359606354261266,10.2107587731104,0.1017117464711548,6.466566950444537,2.799205505834047,25,5,house_A_pcb_A_S006_Anish_control_empty_20260724_222032,0.4166666666666667,0.008506916829555811,-0.0008474732897831502,0.01764304100168938,0.010545185137262138,0.28691881216093307,-0.01293712240708719,0.22378562540335944,0.19036269866948136
